"","B cell","blood","endo1","endo2","endo3","fib1","fib2","fib3","mac1","mac2","mac3","mac4","mural/peri","nphil","T/NK cell"
"FOXC1",0.0115961800818554,0.156714244101369,0.735026041666667,0.166666666666667,0.205357142857143,1.66075594960336,2.09200174825175,0.450496072757338,0.0196960050931084,0.0146101138229798,0.0203056929779222,0.0137918681712341,0.534861509073543,0.00293981123317345,0.00789889415481832
"SERPINB1",0.335607094133697,0.283571220506845,0.929036458333333,1.48198198198198,0.410714285714286,1.09930004666356,1.50087412587413,0.850041339396445,1.84175553079739,1.52947505521264,1.9927637894115,3.66756224252194,0.484240687679083,0.483753674764041,0.318852027382833
"SERPINB6",0.0948158253751705,0.259539761141858,0.805121527777778,1.25675675675676,0.3125,0.686638668533209,1.12303321678322,0.67414220752377,1.08761738023237,0.819525454442494,0.6484530753895,0.534748343184668,0.516714422158548,0.0105214296766208,0.118220115850448
"RIPK1",0.317871759890859,0.182784736382173,0.799045138888889,0.837837837837838,0.625,1.14297713485768,1.04326923076923,0.691194708557255,0.831489734203406,0.459312531853446,0.556597504245736,0.588124664159054,0.978987583572111,0.0616586724431379,0.430665262418817
"TUBB2A",0.0627557980900409,0.282988639673755,0.189236111111111,0.337837837837838,0.196428571428571,1.15408306112926,0.959571678321678,0.779764365440265,0.159995225210887,0.177586499801801,0.140958428708558,0.106215296435608,0.170009551098376,0.00278508432616432,0.130507284535721
"TUBB2B",0.00545702592087312,0.100932129332945,0.0129123263888889,0.0225225225225225,0.133928571428571,0.438264115725618,0.0405375874125874,0.399235221165771,0.00453604965780678,0.0025482756667988,0.00243668315735066,0.00143292136843991,0.0444126074498567,0.000541544174531951,0.00228190275583641
"ECI2",0.0709413369713506,0.127148266822022,0.252278645833333,0.585585585585586,0.160714285714286,0.436801990978379,0.497377622377622,0.433340223232741,0.159796275664491,0.140268418370236,0.13150705161338,0.0784524449220849,0.210124164278892,0.00139254216308216,0.0980340530103563
"F13A1",0.0279672578444748,0.0789397028837751,0.02734375,0.0225225225225225,0.00892857142857143,0.0400373308446104,0.0423951048951049,0.0184993799090533,11.6031752347605,1.73458293221587,1.45757956139703,0.921278882321333,0.00764087870105062,0.0167105059569859,0.0131648235913639
"LY86",0.424283765347885,0.0298572676958928,0.00325520833333333,0.00900900900900901,0,0.00395084772126303,0.00426136363636364,0.00165357585779248,0.653708419544803,0.496517356588708,0.606143395111866,0.675174637291779,0.00143266475644699,0.00332662850069627,0.00658241179568194
"SSR1",0.288540245566166,0.310661229245558,0.576280381944444,0.828828828828829,0.375,1.31009488256338,1.46361451048951,0.849627945431997,1.24908483208658,1.23670649527153,1.42110315292033,1.20383306466058,0.326647564469914,0.0674609314559802,0.235562576794804
"DSP",0.0477489768076398,0.00524322749781532,0.262586805555556,2.38288288288288,0,0.00180432415616737,0.00404283216783217,0.00175692434890451,0.000954957822696164,0.0010759386148706,0.00214132762312634,0.00188070929607738,0.00859598853868195,0.00255299396565063,0.000438827453045463
"BMP6",0.132332878581173,0.0410719487328867,1.01443142361111,0.806306306306306,1.27678571428571,0.266324467257738,1.54807692307692,0.103968582058702,0.200859462040427,0.0924740925307209,0.746215757217751,0.726849364141143,0.0109837631327603,0.224818195884264,0.00781112866420923
"HIVEP1",2.86493860845839,0.274395572385669,1.45638020833333,1.18018018018018,0.508928571428571,2.04377041530565,2.33686625874126,1.43530384456387,2.411865350947,1.10889631349454,1.75766078416894,2.11132007881068,0.480420248328558,0.678400123781526,1.04774442689135
"EDN1",0.00750341064120055,0.0131080687445383,0.933159722222222,1.20720720720721,0.482142857142857,0.00715507855031887,0.00404283216783217,0.0127118644067797,0.00433710011141175,0.00707854351888555,0.00487336631470132,0.00376141859215476,0.00573065902578797,0.0565526845118366,0.00219413726522731
"PHACTR1",0.736016371077763,0.0897174482959511,0.974717881944444,0.292792792792793,0.625,0.720951936537564,0.780266608391608,0.178379495659363,2.46629794684068,1.02248145421598,2.3971055157646,2.25094035464804,0.771251193887297,1.33335912115117,0.0272950675794278
"SIRT5",0.029331514324693,0.0246140401980775,0.132595486111111,0.157657657657658,0.107142857142857,0.110841499455592,0.118881118881119,0.079888383629599,0.0846331370364476,0.0514185401211847,0.0584065568928598,0.0457639262045495,0.0735434574976122,0.0080457991644747,0.0487098472880463
"CD83",9.00068212824011,0.159481503058549,0.274848090277778,0.211711711711712,0.178571428571429,0.490278425882719,0.234593531468531,0.0750310045473336,8.48499920420181,4.64375106178153,6.66366388540205,4.40121798316317,0.061127029608405,0.658517716230853,0.363787958574688
"JARID2",2.73669849931787,0.20681619574716,1.60611979166667,1.86036036036036,1.44642857142857,1.51093482656712,1.13352272727273,0.448429102935097,6.02506764284577,4.65400079279687,11.7490216347929,17.2059824467132,0.567812798471824,1.10351230078911,3.12199403194664
"DTNBP1",0.580491132332879,0.0789397028837751,0.580512152777778,0.585585585585586,0.375,0.356571784103282,0.311298076923077,0.297023563455974,0.751870125736113,0.543575513902259,0.440522779295577,0.403636037972416,0.283190066857689,0.082778895249884,0.306915920659997
"MYLIP",0.45225102319236,0.208127002621614,0.620334201388889,1.04504504504505,0.776785714285714,1.5690153989734,1.4572770979021,1.12246796196776,1.42794047429572,0.846084149725353,0.983976962268331,0.930503313630665,1.0152817574021,0.350688534736191,0.610584518167457
"GMPR",0.048431105047749,0.0272356539469851,0.110568576388889,0.0135135135135135,0.0357142857142857,0.0939804013065796,0.119973776223776,0.0765812319140141,0.146586025783861,0.132793476414293,0.0451155578527653,0.0325094035464804,0.055396370582617,0.0010830883490639,0.0175530981218185
"ATXN1",0.770804911323329,0.570055345179144,1.75868055555556,1.0045045045045,1.65178571428571,3.8574272826256,3.58031031468531,1.83278214138074,8.15072417634888,5.91970100232176,7.90696300671934,7.17705534658786,1.50191021967526,1.22775800711744,2.7548709847288
"CAP2",0.00613915416098226,0.0224293620739878,0.0400390625,0.0225225225225225,0.0625,0.090807279514699,0.0511363636363636,0.144791236047954,0.00831609103931243,0.00368084262982049,0.00708853282138374,0.00403009134873724,0.89207258834766,0.000850997988550209,0.00210637177461822
"NUP153",0.789904502046385,0.113166326827847,0.703450520833333,0.878378378378378,0.580357142857143,1.18096126924872,0.816542832167832,0.710004133939644,0.864873468088493,0.710119485814599,0.795687809200325,0.956922801361275,0.395893027698185,0.132755686213833,0.70888186764964
"KDM1B",0.100272851296044,0.0436935624817943,0.144856770833333,0.153153153153153,0.0714285714285714,0.203017576606004,0.22923951048951,0.192641587432823,0.40665287283145,0.413670083243672,0.257254670309385,0.394590721834139,0.0998089780324737,0.0598793130125329,0.0631033877479375
"RNF144B",0.77012278308322,0.028109525196621,0.294162326388889,0.0675675675675676,1.08928571428571,0.0765282314512366,0.125327797202797,0.0193261678379496,1.47942861690275,0.750155727957415,1.47699918777228,1.53000179115171,0.0210124164278892,0.313786167414513,0.0375636299806916
"ID4",0.00477489768076398,0.207253131371978,0.0171440972222222,0.0135135135135135,0.0267857142857143,1.78317001088816,0.586538461538462,0.62525837122778,0.00672449466815216,0.00481340959284218,0.00287971645868714,0.00385097617768225,1.98949379178606,0.00185672288410955,0.00263296471827278
"E2F3",0.196452933151432,0.0534517914360618,0.361653645833333,0.211711711711712,0.133928571428571,0.337564162389174,0.353693181818182,0.199152542372881,0.703803915327073,0.571889687977802,0.60304216200251,1.03376320974387,0.174785100286533,0.198050440971685,0.200544146041776
"SOX4",1.37244201909959,0.567725021846781,1.02593315972222,2.15765765765766,1.21428571428571,3.40765282314512,2.74879807692308,1.10107482430757,0.248209454082445,0.220057760915114,0.391198405080115,0.31273508866201,0.58261700095511,0.00541544174531951,0.0401965946989644
"PRL",0,0.000145645208272648,0.000217013888888889,0,0,0.00214652356509566,0.0151879370629371,0.000413393964448119,0.000119369727837021,0.000226513392604338,7.38388835560806e-05,0.00134336378291241,0,0.000154726907009129,8.77654906090925e-05
"TDP2",0.115279672578445,0.0709292164287795,0.312065972222222,0.279279279279279,0.169642857142857,0.377352620936382,0.422530594405594,0.264985531211244,0.677781314658603,0.662891443456594,0.373624750793768,0.295808704997313,0.234001910219675,0.304657279900975,0.159645427417939
"ACOT13",0.148703956343793,0.170550538887271,0.42578125,0.355855855855856,0.0714285714285714,0.710157100637735,0.906140734265734,0.50155022736668,0.40024669743753,0.277422277592163,0.196854463560511,0.099677592692101,0.489971346704871,0.019186136469132,0.242847112515359
"GMNN",0.0477489768076398,0.0378677541508884,0.113064236111111,0.162162162162162,0.0803571428571429,0.17147301291025,0.188155594405594,0.156572964034725,0.115510106636957,0.114389263265191,0.100863914937606,0.0649292495074333,0.0702005730659026,0.0045644437567693,0.086361242759347
"CARMIL1",0.276944065484311,0.188610544713079,1.10308159722222,0.414414414414414,0.0535714285714286,1.31401462124747,1.25502622377622,1.61544026457214,0.799538437052363,0.450535137890028,0.423539836077679,0.266702489700878,0.358166189111748,0.00704007426891536,0.15762682113393
"TRIM38",0.57912687585266,0.0933585785027673,0.361870659722222,0.279279279279279,0.241071428571429,0.500171099704464,0.668815559440559,0.309942124844977,0.883614515358905,0.623308228098986,0.917965000369194,1.1784882679563,0.302769818529131,0.198359894785703,0.308671230472178
"H3C2",0.00886766712141883,0.00932129332944946,0.00726996527777778,0.0315315315315315,0,0.00724840566184477,0.00404283216783217,0.000930136420008268,0.00620722584752507,0.0156860524378504,0.00361810529424795,0.00125380619738492,0.0114613180515759,0,0.0193961734246094
"HFE",0.00409276944065484,0.0222837168657151,0.0328776041666667,0.0540540540540541,0.00892857142857143,0.100046663555763,0.153409090909091,0.0600454733360893,0.135723380550692,0.0605357041735093,0.0434911024145315,0.037703743507075,0.0167144221585482,0.00139254216308216,0.00315955766192733
"H4C3",0.730559345156889,0.483250801048645,0.62890625,0.671171171171171,0.366071428571429,0.933395551407684,1.28267045454545,0.594770566349731,0.337179691230304,0.330879438246786,0.308720372147973,0.145978864409816,0.570200573065903,0.00355871886120996,0.873793224504125
"H2BC5",0.0845839017735334,0.0329158170696184,0.103515625,0.135135135135135,0.0267857142857143,0.135199875563851,0.20083041958042,0.0594253823894171,0.0933073372592711,0.0848292655303245,0.0854315882743853,0.0584811033494537,0.0725883476599809,0.0225901284233328,0.092065999648938
"H3C8",0.00204638472032742,0.00349548499854355,0.00162760416666667,0.0225225225225225,0,0.00298646756882874,0.000983391608391608,0.000516742455560149,0.00155180646188127,0.00322781584461181,0.00140293878756553,0.000358230342109977,0.00477554918815664,0,0.00746006670177286
"BTN3A1",0.111869031377899,0.0584037285173318,0.222764756944444,0.121621621621622,0.0446428571428571,0.299113392440504,0.271088286713287,0.0983877635386523,0.175354130192583,0.135568265473696,0.148416155947722,0.116603976356797,0.0348615090735435,0.0651400278508433,0.211865894330349
"H3C10",0.00477489768076398,0.0036411302068162,0.00325520833333333,0,0,0.0102348732306735,0.0147508741258741,0.00341050020669698,0.00381983129078466,0.0043603828076335,0.00310123310935539,0.00259716998029733,0.00764087870105062,0.000773634535045644,0.0102685624012638
"TRIM27",0.0702592087312415,0.05170404893679,0.181315104166667,0.328828828828829,0.0982142857142857,0.199097837921916,0.199191433566434,0.132596114096734,0.164571064777972,0.160258225267569,0.137635678948534,0.133082572093856,0.0635148042024833,0.0127649698282531,0.0667895383535194
"HLA-F",0.487721691678035,0.211913778036703,0.916015625,0.585585585585586,0.205357142857143,0.7740550629958,1.07910839160839,0.164530797850351,0.62820308769696,0.529644940257093,0.645204164513033,0.632724341751746,0.314231136580707,0.129042240445613,0.535720554677901
"PPP1R11",0.171214188267394,0.0831634139236819,0.176323784722222,0.27027027027027,0.107142857142857,0.269995333644424,0.407342657342657,0.167734601074824,0.260385166321821,0.290786567755819,0.26751827512368,0.253537524628336,0.148997134670487,0.0451028933931611,0.139020537124803
"TRIM26",0.276261937244202,0.0550538887270609,0.245334201388889,0.328828828828829,0.142857142857143,0.28523876186032,0.260052447552448,0.18737081438611,0.348121916282031,0.264341129169262,0.297275345196781,0.252194160845424,0.100286532951289,0.0243694878539378,0.213182376689486
"TRIM39",0.13506139154161,0.0217011360326245,0.0818142361111111,0.0540540540540541,0.0178571428571429,0.109254938559652,0.101617132867133,0.0607689127738735,0.117022123189559,0.0675576193442437,0.116960791552832,0.156815332258642,0.0377268385864374,0.0641343029552839,0.144637528523784
"HLA-E",2.14802182810368,1.02097290999126,8.24717881944444,11.3603603603604,3.41964285714286,4.88007466168922,4.67843094405594,2.15016535758578,7.02920579341079,4.89359533382411,4.23074651111275,3.94590721834139,1.15329512893983,1.59461550363608,2.43189397928734
"PPP1R10",0.869713506139154,0.246868628022138,1.40549045138889,1.71171171171171,0.883928571428571,1.64551252138746,1.59003496503496,1.16122364613477,1.76571701416521,0.830567982331955,1.24750793767998,1.07495969908651,1.59933142311366,0.265279282067151,0.953045462524135
"MDC1",0.0463847203274216,0.0378677541508884,0.171115451388889,0.22972972972973,0.0982142857142857,0.502597604604137,0.293487762237762,0.184683753617197,0.190832404902117,0.0731638258112011,0.0756110167614266,0.0585706609349812,0.0897803247373448,0.00309453814018258,0.0574863963489556
"TUBB",0.296043656207367,1.08971744829595,1.615234375,4.17567567567568,1.28571428571429,3.06075594960336,2.0510270979021,2.49328234807772,1.703366226325,2.41576533212526,1.37170493982131,0.302973311839513,1.0945558739255,0.0265356645520656,0.267245918904687
"FLOT1",0.137107776261937,0.236819108651325,1.07497829861111,1.04504504504505,0.526785714285714,1.90601959869342,1.28616695804196,0.841980157089707,1.33614515358905,0.845914264680899,1.30251790592926,1.32339244133978,0.33476599808978,0.321909330032493,0.112866420923293
"IER3",0.19849931787176,0.96038450334984,2.06108940972222,1.55855855855856,0.196428571428571,12.6615958936071,9.77447552447553,3.8952046300124,4.27176508037562,2.28155614700719,3.96632946909843,3.81210818556332,0.731614135625597,0.633993501469906,0.149727926979112
"DDR1",0.00886766712141883,0.00713661520535974,0.0163845486111111,0.0315315315315315,0.0178571428571429,0.0232384507699487,0.0227272727272727,0.0136420008267879,0.0344580614356199,0.0150065122600374,0.0098944103965148,0.00232849722371485,0.0195797516714422,0.000154726907009129,0.00219413726522731
"POU5F1",0.00204638472032742,0.00174774249927177,0.00531684027777778,0,0,0.0133146679110282,0.0168269230769231,0.00537412153782555,0.00194970555467134,0.00152896540007928,0.000959905486229048,0.00134336378291241,0.00716332378223496,0.00139254216308216,0.00157977883096367
"MICA",0.0286493860845839,0.064083891639965,0.172309027777778,0.279279279279279,0.0625,0.205537408617203,0.22770979020979,0.200702769739562,0.0957345217252905,0.0887932499009004,0.0589234290777523,0.0381515314347125,0.124641833810888,0.00402289958223735,0.0401965946989644
"MICB",0.0204638472032742,0.0069909699970871,0.0360243055555556,0.0135135135135135,0,0.0215274537253072,0.0154064685314685,0.0126085159156676,0.064220913576317,0.066425052381222,0.0397991582367275,0.0340318825004478,0.00811843361986628,0.00410026303574192,0.0255397577672459
